Body,Loud Luxury,https://music.163.com/#/song?id=515816187,515816187
Despacito (Remix),Luis Fonsi,https://music.163.com/#/song?id=472361096,472361096
Let's Fall in Love for the Night,FINNEAS,https://music.163.com/#/song?id=1314353013,1314353013
Coming Home,Dash Berlin,https://music.163.com/#/song?id=475072054,475072054
Cradles,Sub Urban,https://music.163.com/#/song?id=1338490248,1338490248
Wrap Me In Plastic,CHROMANCE,https://music.163.com/#/song?id=1383205688,1383205688
Go Solo,Zwette,https://music.163.com/#/song?id=1401522756,1401522756
L.I.F.E.,Remady,https://music.163.com/#/song?id=439037024,439037024
Lonely,Nanà,https://music.163.com/#/song?id=21274655,21274655
Poker Face,Lady Gaga,https://music.163.com/#/song?id=21038748,21038748
Octopus,ALan,https://music.163.com/#/song?id=1439704663,1439704663
Blame,Calvin Harris,https://music.163.com/#/song?id=29129632,29129632
"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",Saweetie,https://music.163.com/#/song?id=1838776441,1838776441
Love The Way You Lie,Eminem,https://music.163.com/#/song?id=1297841,1297841
Victory,Two Steps From Hell,https://music.163.com/#/song?id=31654455,31654455
changes,XXXTENTACION,https://music.163.com/#/song?id=544553108,544553108
Intro,The xx,https://music.163.com/#/song?id=4341314,4341314
NUMB,XXXTENTACION,https://music.163.com/#/song?id=545350938,545350938
Soft Lips,BlankCh3ck,https://music.163.com/#/song?id=1490987790,1490987790
Try,Colbie Caillat,https://music.163.com/#/song?id=28639182,28639182
No Time To Die,Billie Eilish,https://music.163.com/#/song?id=1423123512,1423123512
Fake,The Tech Thieves,https://music.163.com/#/song?id=1344644402,1344644402
What Do You Mean?,Justin Bieber,https://music.163.com/#/song?id=34228719,34228719
Say So,Doja Cat,https://music.163.com/#/song?id=1401302504,1401302504
The Phoenix,Fall Out Boy,https://music.163.com/#/song?id=26199445,26199445
Edge Of My Life,Manafest,https://music.163.com/#/song?id=28878559,28878559
Intentions,Justin Bieber,https://music.163.com/#/song?id=1421443440,1421443440
